Student_id,Request_time,Start_time,Duration_hours,Number_of_people,Board,Screen,Handled_Librarian,Assigned_room,Status
266152156,2024-10-12 03:07:30,2024-11-07 12:00:00,1.5,2,N,N,380598680,28,approved
266152156,2024-10-12 03:07:32,2024-11-01 11:00:00,1.0,1,N,N,380543645,18,approved
318359791,2024-10-12 03:08:27,2024-11-03 16:00:00,3.5,2,N,N,372500454,37,approved
380631457,2024-10-12 03:10:37,2024-11-12 08:00:00,2.0,1,N,Y,272834128,22,approved
332226893,2024-10-12 03:11:58,2024-11-28 19:00:00,3,2,N,N,256588641,18,approved
210618989,2024-10-12 03:12:18,2024-11-07 19:00:00,3,2,Y,Y,395486673,39,approved
361579592,2024-10-12 03:21:31,2024-11-02 19:00:00,3,2,N,N,202510681,21,approved
268689841,2024-10-12 03:23:30,2024-11-14 09:00:00,4.0,2,Y,Y,354443129,,rejected
322458852,2024-10-12 03:29:48,2024-11-17 21:00:00,1,1,Y,N,394294102,2,approved
254285240,2024-10-12 03:32:08,2024-11-17 09:00:00,4.0,1,Y,Y,256757899,26,approved
355404310,2024-10-12 03:35:36,2024-11-18 21:00:00,1,1,Y,Y,338387525,26,approved
266488725,2024-10-12 03:36:06,2024-11-29 15:00:00,3.5,2,Y,N,256129297,,rejected
326267697,2024-10-12 03:39:19,2024-11-19 12:00:00,4.0,2,N,N,229656459,18,approved
258603810,2024-10-12 03:42:39,2024-11-02 21:00:00,1,1,N,Y,356263731,35,approved
227494366,2024-10-12 03:45:45,2024-11-27 16:00:00,4.0,1,N,N,201154135,12,approved
388690638,2024-10-12 03:58:03,2024-11-24 09:00:00,4.0,2,N,N,288004336,18,approved
229759394,2024-10-12 03:58:29,2024-11-23 08:00:00,3.5,1,N,N,302198528,23,approved
268421765,2024-10-12 04:01:49,2024-11-12 20:00:00,2,2,N,N,273731877,14,approved
362144677,2024-10-12 04:13:19,2024-11-08 16:00:00,3.5,2,N,Y,220538110,42,approved
229782487,2024-10-12 04:14:57,2024-11-03 10:00:00,1.5,2,Y,Y,274503903,26,approved
345843452,2024-10-12 04:20:07,2024-11-07 12:00:00,3.5,1,Y,Y,313570137,39,approved
392546826,2024-10-12 04:27:51,2024-11-30 09:00:00,1.0,2,N,Y,288004336,16,approved
254261191,2024-10-12 04:28:57,2024-11-20 10:00:00,2.5,1,Y,N,378822233,36,approved
396378135,2024-10-12 04:30:42,2024-11-18 11:00:00,1.0,1,N,Y,224518241,16,approved
251381950,2024-10-12 04:33:16,2024-11-07 14:00:00,1.5,1,N,Y,327109013,35,approved
341689727,2024-10-12 04:34:13,2024-11-18 13:00:00,2.0,2,N,Y,282902311,19,approved
348771270,2024-10-12 04:34:29,2024-11-07 19:00:00,3,2,N,N,242484194,23,approved
360429419,2024-10-12 04:35:04,2024-11-21 18:00:00,4,2,Y,Y,297170813,27,approved
314051210,2024-10-12 04:37:12,2024-11-17 18:00:00,2.0,1,Y,N,380683862,50,approved
338407950,2024-10-12 04:39:13,2024-11-10 08:00:00,3.0,1,N,N,319475554,23,approved
311076608,2024-10-12 04:40:50,2024-11-14 11:00:00,2.0,1,N,Y,380598680,35,approved
345791370,2024-10-12 04:44:28,2024-11-18 19:00:00,2.5,1,Y,N,398637793,20,approved
390388825,2024-10-12 04:45:22,2024-11-08 11:00:00,2.5,1,N,N,355947888,23,approved
249049289,2024-10-12 04:48:00,2024-11-06 12:00:00,2.0,1,N,N,397599127,11,approved
232041467,2024-10-12 04:48:53,2024-11-25 20:00:00,2,1,N,N,231404294,21,approved
380067330,2024-10-12 04:53:35,2024-11-07 15:00:00,2.0,1,Y,N,374362754,20,approved
328259247,2024-10-12 04:58:37,2024-11-30 13:00:00,3.5,2,Y,Y,343603908,29,approved
264002163,2024-10-12 04:58:49,2024-11-16 17:00:00,1.5,1,N,Y,247316201,16,approved
342135233,2024-10-12 04:59:24,2024-11-22 10:00:00,2.5,2,N,Y,306829821,48,approved
391601820,2024-10-12 05:05:50,2024-11-20 14:00:00,2.5,2,Y,N,381073709,31,approved
296735335,2024-10-12 05:05:52,2024-11-27 07:00:00,4.0,2,Y,Y,282909407,27,approved
348662198,2024-10-12 05:08:15,2024-11-08 20:00:00,2,1,Y,N,301317277,50,approved
258157890,2024-10-12 05:10:33,2024-11-15 07:00:00,1.5,2,Y,N,238756902,36,approved
375047701,2024-10-12 05:12:04,2024-11-02 10:00:00,1.0,1,Y,Y,226635274,10,approved
211598867,2024-10-12 05:12:29,2024-11-14 18:00:00,2.5,2,Y,Y,318471364,,rejected
376617221,2024-10-12 05:16:29,2024-11-25 17:00:00,1.5,1,Y,N,358242451,26,approved
296204506,2024-10-12 05:18:02,2024-11-30 14:00:00,1.5,2,Y,Y,273731877,10,approved
260736152,2024-10-12 05:18:17,2024-11-28 14:00:00,2.0,1,N,N,204153969,21,approved
241793462,2024-10-12 05:20:09,2024-11-01 18:00:00,3.5,1,Y,Y,358242451,47,approved
248345555,2024-10-12 05:21:39,2024-11-03 18:00:00,4,2,N,N,282902311,38,approved
300068814,2024-10-12 05:22:55,2024-11-27 11:00:00,1.0,2,N,Y,335700035,7,approved
334753316,2024-10-12 05:26:00,2024-11-03 15:00:00,4.0,1,Y,Y,328727094,13,approved
301462131,2024-10-12 05:26:36,2024-11-09 21:00:00,1,1,Y,N,346312267,20,approved
356852699,2024-10-12 05:33:23,2024-11-20 16:00:00,2.0,2,N,Y,343236287,35,approved
209168905,2024-10-12 05:37:36,2024-11-28 13:00:00,4.0,2,Y,Y,315209668,27,approved
336689435,2024-10-12 05:52:06,2024-11-22 16:00:00,1.5,1,N,Y,243247319,39,approved
275199230,2024-10-12 05:54:13,2024-11-20 19:00:00,1.0,1,N,N,255586604,3,approved
233277417,2024-10-12 05:58:43,2024-11-16 16:00:00,3.5,1,N,Y,367901899,42,approved
216942862,2024-10-12 06:00:35,2024-11-11 21:00:00,1,2,N,Y,308086545,16,approved
393233275,2024-10-12 06:01:17,2024-11-05 15:00:00,3.0,1,Y,N,383226560,50,approved
238882864,2024-10-12 06:02:44,2024-11-14 13:00:00,3.5,2,Y,Y,355302167,31,approved
361559743,2024-10-12 06:03:53,2024-11-20 07:00:00,3.5,1,N,N,277425112,23,approved
233158757,2024-10-12 06:05:09,2024-11-30 07:00:00,1.5,1,Y,Y,289982092,8,approved
273370361,2024-10-12 06:05:13,2024-11-12 19:00:00,3,2,N,N,237355508,30,approved
205219652,2024-10-12 06:05:49,2024-11-04 17:00:00,1.0,2,Y,N,363189945,45,approved
290827047,2024-10-12 06:09:05,2024-11-06 07:00:00,1.0,2,Y,Y,255595993,4,approved
258034834,2024-10-12 06:10:42,2024-11-16 14:00:00,3.5,1,N,N,256528688,21,approved
243531266,2024-10-12 06:12:15,2024-11-28 17:00:00,3.5,1,Y,N,315209668,45,approved
223020082,2024-10-12 06:26:54,2024-11-11 18:00:00,2.5,1,N,N,356670364,12,approved
376369773,2024-10-12 06:32:04,2024-11-21 11:00:00,1.0,1,N,N,301452777,12,approved
351909163,2024-10-12 06:32:37,2024-11-19 14:00:00,1.5,2,Y,Y,256625955,,rejected
338081466,2024-10-12 06:33:12,2024-11-26 07:00:00,2.0,1,N,Y,204469027,1,approved
367052669,2024-10-12 06:38:51,2024-11-23 15:00:00,1.5,1,N,Y,303663751,22,approved
217690155,2024-10-12 06:39:07,2024-11-28 14:00:00,1.0,1,Y,N,283555837,5,approved
362590226,2024-10-12 06:39:30,2024-11-26 19:00:00,2.0,1,N,Y,272134974,42,approved
303288450,2024-10-12 06:45:25,2024-11-03 16:00:00,3.5,2,Y,N,394401277,45,approved
350775490,2024-10-12 06:45:31,2024-11-21 09:00:00,3.5,2,Y,Y,327972550,9,approved
263716326,2024-10-12 06:46:34,2024-11-19 11:00:00,4.0,2,Y,N,229656459,29,approved
202135034,2024-10-12 06:47:52,2024-11-29 10:00:00,2.5,2,N,Y,253940100,34,approved
274413962,2024-10-12 06:55:11,2024-11-18 13:00:00,3.5,2,N,Y,248942815,42,approved
212614648,2024-10-12 06:56:07,2024-11-18 14:00:00,3.0,2,Y,Y,211950654,,rejected
352928816,2024-10-12 06:59:31,2024-11-18 10:00:00,2.5,2,Y,Y,338387525,27,approved
230418667,2024-10-12 06:59:31,2024-11-07 08:00:00,2.5,2,N,N,380598680,21,approved
265530337,2024-10-12 07:01:30,2024-11-12 10:00:00,3.0,2,N,Y,343899472,48,approved
217390632,2024-10-12 07:07:04,2024-11-05 10:00:00,2.5,2,Y,N,383226560,,rejected
207434879,2024-10-12 07:11:59,2024-11-14 12:00:00,1.5,2,N,N,355302167,3,approved
314888595,2024-10-12 07:14:51,2024-11-06 11:00:00,4.0,2,Y,Y,263340143,,rejected
350403879,2024-10-12 07:20:53,2024-11-22 18:00:00,1.0,1,N,Y,340042613,19,approved
322458852,2024-10-12 07:23:24,2024-11-03 14:00:00,2.0,2,N,N,283555837,21,approved
277419537,2024-10-12 07:42:52,2024-11-12 18:00:00,1.0,1,N,N,273731877,6,approved
325217610,2024-10-12 07:43:10,2024-11-13 08:00:00,2.5,2,Y,Y,278304159,39,approved
232131938,2024-10-12 07:45:30,2024-11-19 14:00:00,2.0,1,Y,Y,314552597,,rejected
341317543,2024-10-12 07:45:50,2024-11-04 11:00:00,4.0,2,Y,Y,315209668,,rejected
362066417,2024-10-12 07:48:48,2024-11-04 09:00:00,1.5,1,N,Y,315209668,34,approved
392576245,2024-10-12 07:49:13,2024-11-25 20:00:00,2,1,N,N,296412695,23,approved
380206052,2024-10-12 07:49:44,2024-11-12 07:00:00,2.0,2,Y,Y,219037645,27,approved
391704368,2024-10-12 07:50:19,2024-11-11 21:00:00,1,1,Y,Y,320635840,26,approved
314785338,2024-10-12 07:54:04,2024-11-23 16:00:00,1.0,1,Y,Y,372500454,2,approved
294330865,2024-10-12 07:57:48,2024-11-18 10:00:00,2.5,1,N,Y,330470618,42,approved
261833388,2024-10-12 07:58:46,2024-11-23 17:00:00,2.0,1,Y,N,208340844,36,approved
260555628,2024-10-12 07:58:56,2024-11-09 15:00:00,2.5,1,N,Y,265299792,43,approved
377978176,2024-10-12 08:01:54,2024-11-25 14:00:00,2.0,1,Y,N,231404294,15,approved
321056228,2024-10-12 08:02:34,2024-11-09 21:00:00,1,1,N,N,200229912,11,approved
386879464,2024-10-12 08:06:44,2024-11-04 13:00:00,2.5,2,Y,N,376831376,36,approved
315080739,2024-10-12 08:08:26,2024-11-25 21:00:00,1,2,Y,N,377031109,50,approved
325594216,2024-10-12 08:09:33,2024-11-10 11:00:00,2.0,2,N,N,248942815,3,approved
375641792,2024-10-12 08:10:43,2024-11-03 13:00:00,3.0,1,Y,Y,282902311,2,approved
259827798,2024-10-12 08:12:18,2024-11-28 19:00:00,1.5,2,N,Y,283555837,43,approved
343653879,2024-10-12 08:14:28,2024-11-14 19:00:00,2.0,2,N,Y,272950205,,rejected
363959446,2024-10-12 08:14:43,2024-11-22 07:00:00,1.5,1,N,Y,297170813,16,approved
274539568,2024-10-12 08:19:10,2024-11-18 08:00:00,2.5,2,Y,N,338387525,20,approved
238790331,2024-10-12 08:22:47,2024-11-09 17:00:00,2.0,2,Y,N,352080659,20,approved
394285043,2024-10-12 08:22:58,2024-11-16 21:00:00,1,2,N,N,270296197,14,approved
260467212,2024-10-12 08:24:03,2024-11-26 07:00:00,2.5,2,N,N,204469027,18,approved
268431608,2024-10-12 08:28:07,2024-11-16 11:00:00,1.0,1,Y,N,263340143,5,approved
319454849,2024-10-12 08:29:10,2024-11-14 17:00:00,1.0,2,N,Y,261844724,7,approved
374669000,2024-10-12 08:34:13,2024-11-25 09:00:00,2.5,2,N,Y,326423001,42,approved
267151504,2024-10-12 08:35:55,2024-11-07 07:00:00,1.5,2,N,Y,327109013,34,approved
328508940,2024-10-12 08:37:45,2024-11-27 15:00:00,1.5,1,N,Y,255595993,26,approved
248458036,2024-10-12 08:37:59,2024-11-28 13:00:00,1.5,2,N,Y,254629025,24,approved
376179370,2024-10-12 08:44:17,2024-11-27 09:00:00,2.0,1,Y,N,335700035,36,approved
280538356,2024-10-12 08:54:50,2024-11-08 15:00:00,3.5,2,Y,N,340115104,50,approved
255700627,2024-10-12 09:01:31,2024-11-15 17:00:00,1.0,2,Y,Y,261486492,2,approved
288560808,2024-10-12 09:02:10,2024-11-03 10:00:00,2.5,1,Y,Y,274503903,29,approved
305965352,2024-10-12 09:06:37,2024-11-24 14:00:00,1.5,1,N,Y,397795675,7,approved
262802366,2024-10-12 09:07:11,2024-11-20 09:00:00,1.5,2,N,Y,343236287,43,approved
313193195,2024-10-12 09:10:31,2024-11-01 09:00:00,1.0,2,N,Y,376831376,1,approved
286255567,2024-10-12 09:17:47,2024-11-25 11:00:00,1.0,1,N,N,290649268,3,approved
372376061,2024-10-12 09:19:17,2024-11-08 11:00:00,4.0,1,Y,Y,220538110,39,approved
243658226,2024-10-12 09:21:17,2024-11-18 19:00:00,1.0,1,Y,Y,224518241,2,approved
358319465,2024-10-12 09:28:45,2024-11-11 08:00:00,2.0,2,N,N,301452777,14,approved
271826521,2024-10-12 09:36:31,2024-11-04 17:00:00,2.5,2,N,Y,339630600,29,approved
220744395,2024-10-12 09:50:06,2024-11-22 08:00:00,1.0,2,N,Y,224484428,34,approved
313407249,2024-10-12 09:52:43,2024-11-12 14:00:00,3.0,1,Y,Y,343899472,,rejected
369177035,2024-10-12 09:57:59,2024-11-06 14:00:00,4.0,1,N,Y,397599127,,rejected
270096670,2024-10-12 10:13:55,2024-11-10 07:00:00,1.5,2,N,Y,256757899,35,approved
319334959,2024-10-12 10:20:12,2024-11-16 13:00:00,3.0,1,Y,Y,377486550,13,approved
307035667,2024-10-12 10:22:22,2024-11-27 21:00:00,1,2,N,Y,202213385,8,approved
337522767,2024-10-12 10:24:48,2024-11-14 09:00:00,2.0,1,N,N,318471364,14,approved
379204431,2024-10-12 10:29:28,2024-11-24 14:00:00,1.0,2,N,Y,343659348,16,approved
275085546,2024-10-12 10:31:59,2024-11-27 11:00:00,2.0,1,N,N,202213385,18,approved
366128163,2024-10-12 10:32:04,2024-11-29 16:00:00,2.0,2,N,Y,322215724,9,approved
392438545,2024-10-12 10:32:55,2024-11-07 14:00:00,3.0,1,N,N,327109013,30,approved
385739131,2024-10-12 10:42:36,2024-11-07 08:00:00,2.0,2,Y,Y,374362754,39,approved
207924044,2024-10-12 10:44:37,2024-11-26 17:00:00,3.5,1,Y,N,314782657,,rejected
366803252,2024-10-12 10:44:57,2024-11-04 21:00:00,1,1,N,N,363189945,21,approved
357351410,2024-10-12 10:51:47,2024-11-02 13:00:00,3.0,1,N,N,228565115,18,approved
376304200,2024-10-12 10:53:30,2024-11-05 21:00:00,1,1,N,N,300165255,18,approved
322234014,2024-10-12 10:58:03,2024-11-11 07:00:00,1.5,2,N,N,205505134,3,approved
224797415,2024-10-12 11:05:11,2024-11-14 16:00:00,3.0,2,N,Y,354443129,16,approved
249630468,2024-10-12 11:05:25,2024-11-27 13:00:00,2.0,1,N,Y,261844724,19,approved
266325042,2024-10-12 11:10:06,2024-11-16 17:00:00,4.0,1,Y,N,244258489,50,approved
264347022,2024-10-12 11:14:05,2024-11-27 19:00:00,1.0,2,N,Y,255595993,48,approved
333019933,2024-10-12 11:15:17,2024-11-10 11:00:00,4.0,2,Y,Y,318471364,39,approved
330552035,2024-10-12 11:16:44,2024-11-16 13:00:00,3.5,1,Y,N,270296197,31,approved
382686848,2024-10-12 11:25:00,2024-11-25 19:00:00,1.0,1,N,Y,219475845,7,approved
323163915,2024-10-12 11:31:18,2024-11-01 13:00:00,3.0,1,Y,N,376831376,,rejected
396638835,2024-10-12 11:31:21,2024-11-29 10:00:00,4.0,2,N,N,272854340,23,approved
276979150,2024-10-12 11:31:22,2024-11-14 15:00:00,3.0,2,Y,N,366900231,44,approved
383591096,2024-10-12 11:47:09,2024-11-13 08:00:00,3.5,2,N,N,292019064,14,approved
240140368,2024-10-12 11:48:31,2024-11-04 21:00:00,1,1,Y,N,250544251,17,approved
353501430,2024-10-12 11:52:05,2024-11-06 13:00:00,1.0,1,Y,Y,293532545,31,approved
388096471,2024-10-12 11:53:29,2024-11-06 20:00:00,2,1,N,Y,397599127,42,approved
204137012,2024-10-12 11:54:55,2024-11-28 18:00:00,2.0,1,Y,N,256588641,50,approved
375581337,2024-10-12 11:59:24,2024-11-04 15:00:00,3.0,2,Y,Y,339630600,,rejected
366797793,2024-10-12 12:10:15,2024-11-25 12:00:00,2.0,1,N,N,200229912,23,approved
226184059,2024-10-12 12:23:06,2024-11-28 18:00:00,2.5,2,N,Y,256588641,48,approved
284071719,2024-10-12 12:24:00,2024-11-16 17:00:00,1.5,2,N,N,377486550,23,approved
210698734,2024-10-12 12:35:09,2024-11-13 20:00:00,1.0,1,N,Y,343603908,43,approved
250501277,2024-10-12 12:35:11,2024-11-18 13:00:00,3.0,2,Y,N,282902311,20,approved
297778730,2024-10-12 12:35:49,2024-11-22 19:00:00,3,1,Y,N,340042613,44,approved
298390659,2024-10-12 12:35:58,2024-11-01 15:00:00,1.0,2,Y,Y,224242560,2,approved
203972831,2024-10-12 12:36:32,2024-11-03 09:00:00,3.5,2,Y,N,394401277,31,approved
223939133,2024-10-12 12:37:06,2024-11-25 10:00:00,2.0,2,N,Y,290649268,48,approved
205664766,2024-10-12 12:46:26,2024-11-17 15:00:00,3.5,2,Y,Y,394294102,39,approved
283671642,2024-10-12 12:53:10,2024-11-19 21:00:00,1,2,N,Y,256625955,16,approved
393233275,2024-10-12 13:00:44,2024-11-07 17:00:00,3.0,2,N,Y,374362754,35,approved
378142509,2024-10-12 13:02:09,2024-11-24 18:00:00,2.0,1,N,Y,288004336,35,approved
360429419,2024-10-12 13:02:39,2024-11-13 16:00:00,2.5,1,N,N,297170813,30,approved
369675293,2024-10-12 13:06:11,2024-11-26 20:00:00,2,2,Y,N,272561044,50,approved
201310257,2024-10-12 13:14:53,2024-11-02 07:00:00,1.0,1,Y,Y,278304159,2,approved
204137012,2024-10-12 13:24:32,2024-11-15 13:00:00,1.0,1,Y,Y,238756902,2,approved
225545235,2024-10-12 13:25:37,2024-11-26 18:00:00,3.5,1,Y,N,261844724,,rejected
359998465,2024-10-12 13:26:26,2024-11-30 09:00:00,1.0,1,Y,N,273731877,17,approved
390011013,2024-10-12 13:30:29,2024-11-24 09:00:00,2.0,1,N,Y,230250847,16,approved
342416666,2024-10-12 13:31:03,2024-11-12 09:00:00,3.0,1,N,Y,237355508,4,approved
375378247,2024-10-12 13:33:47,2024-11-26 11:00:00,2.0,2,Y,Y,353809353,,rejected
226708485,2024-10-12 13:34:52,2024-11-05 07:00:00,3.0,1,N,Y,395486673,,rejected
385985379,2024-10-12 13:40:52,2024-11-23 09:00:00,1.5,1,N,Y,230250847,42,approved
335813796,2024-10-12 13:41:26,2024-11-18 11:00:00,2.5,1,Y,Y,248942815,29,approved
203735071,2024-10-12 14:01:22,2024-11-02 20:00:00,2,1,Y,N,278304159,39,approved
365939172,2024-10-12 14:01:33,2024-11-30 16:00:00,1.0,2,N,N,230006371,11,approved
282825355,2024-10-12 14:02:30,2024-11-11 11:00:00,3.0,1,N,N,320635840,21,approved
209382704,2024-10-12 14:08:07,2024-11-05 19:00:00,2.0,1,Y,Y,316346196,29,approved
311770895,2024-10-12 14:12:22,2024-11-06 11:00:00,1.0,1,Y,Y,293532545,,rejected
324307768,2024-10-12 14:12:45,2024-11-04 12:00:00,2.5,1,Y,N,339630600,50,approved
360231443,2024-10-12 14:15:16,2024-11-05 20:00:00,1.5,2,N,Y,395486673,48,approved
306364092,2024-10-12 14:17:27,2024-11-27 17:00:00,3.0,2,Y,N,255595993,20,approved
331471029,2024-10-12 14:18:23,2024-11-20 07:00:00,4.0,2,Y,N,378822233,29,approved
317902401,2024-10-12 14:19:02,2024-11-21 12:00:00,1.5,1,N,N,224484428,30,approved
271578643,2024-10-12 14:19:06,2024-11-12 11:00:00,2.5,1,N,Y,358242451,39,approved
319454849,2024-10-12 14:20:21,2024-11-12 09:00:00,2.5,1,N,Y,358242451,27,approved
259197499,2024-10-12 14:23:06,2024-11-20 13:00:00,3.5,2,Y,Y,381073709,39,approved
210865283,2024-10-12 14:23:29,2024-11-29 16:00:00,2.0,2,Y,Y,322215724,10,approved
385750955,2024-10-12 14:23:41,2024-11-14 12:00:00,1.5,2,N,N,391066552,14,approved
281676718,2024-10-12 14:24:10,2024-11-17 19:00:00,1.0,2,N,Y,256757899,1,approved
200271690,2024-10-12 14:32:13,2024-11-01 12:00:00,1.5,2,Y,N,282034214,,rejected
396378135,2024-10-12 14:35:52,2024-11-04 08:00:00,3.5,1,Y,Y,315209668,,rejected
301543302,2024-10-12 14:38:38,2024-11-23 15:00:00,4.0,1,Y,N,303663751,31,approved
352860357,2024-10-12 14:40:18,2024-11-22 12:00:00,2.5,2,N,Y,297170813,29,approved
393645486,2024-10-12 14:42:16,2024-11-02 19:00:00,3,2,Y,N,319475554,47,approved
285271946,2024-10-12 14:52:21,2024-11-07 21:00:00,1,2,Y,N,395486673,20,approved
370943607,2024-10-12 14:56:04,2024-11-16 20:00:00,1.5,1,N,Y,352058077,24,approved
236676490,2024-10-12 14:57:48,2024-11-19 10:00:00,3.0,2,Y,Y,220538110,9,approved
208935809,2024-10-12 15:01:39,2024-11-16 16:00:00,3.5,1,N,N,270296197,25,approved
264831413,2024-10-12 15:03:07,2024-11-10 08:00:00,4.0,1,N,N,363657867,25,approved
246869465,2024-10-12 15:03:50,2024-11-23 17:00:00,3.0,2,N,N,372500454,25,approved
367159035,2024-10-12 15:06:05,2024-11-21 19:00:00,3,2,N,N,391388998,14,approved
271316184,2024-10-12 15:11:06,2024-11-16 17:00:00,2.0,2,N,Y,352058077,19,approved
251112025,2024-10-12 15:11:56,2024-11-04 13:00:00,3.0,2,Y,Y,345879134,,rejected
276511656,2024-10-12 15:13:15,2024-11-28 09:00:00,2.5,1,N,N,331803783,21,approved
319027298,2024-10-12 15:13:22,2024-11-04 12:00:00,1.0,1,Y,Y,363189945,31,approved
382393114,2024-10-12 15:20:07,2024-11-18 09:00:00,3.0,2,N,N,253940100,18,approved
375296431,2024-10-12 15:20:36,2024-11-01 18:00:00,2.5,2,N,N,375013737,32,approved
222616658,2024-10-12 15:28:02,2024-11-27 16:00:00,2.5,1,N,N,335700035,14,approved
368184412,2024-10-12 15:33:59,2024-11-30 17:00:00,2.0,2,N,N,283510501,28,approved
233158757,2024-10-12 15:34:15,2024-11-14 14:00:00,3.0,2,Y,Y,366900231,39,approved
351311865,2024-10-12 15:34:40,2024-11-17 09:00:00,2.5,2,Y,N,394294102,44,approved
346983745,2024-10-12 15:42:07,2024-11-24 08:00:00,2.0,2,N,N,230250847,12,approved
364065490,2024-10-12 15:48:44,2024-11-06 13:00:00,2.5,1,N,N,263340143,18,approved
393906607,2024-10-12 15:50:56,2024-11-09 17:00:00,3.5,2,N,N,265299792,28,approved
298227935,2024-10-12 15:56:28,2024-11-14 13:00:00,3.5,1,Y,N,363189945,45,approved
230418667,2024-10-12 15:58:06,2024-11-08 09:00:00,1.0,1,Y,N,301317277,27,approved
272004862,2024-10-12 16:09:45,2024-11-26 18:00:00,1.0,1,Y,N,308370048,36,approved
323859009,2024-10-12 16:12:43,2024-11-04 18:00:00,1.0,1,Y,Y,334240645,9,approved
244108791,2024-10-12 16:21:04,2024-11-15 08:00:00,1.5,2,Y,N,290649268,44,approved
316059138,2024-10-12 16:22:41,2024-11-09 19:00:00,2.0,2,Y,Y,368812814,13,approved
267956415,2024-10-12 16:23:46,2024-11-20 07:00:00,3.0,1,N,N,334260312,25,approved
292428604,2024-10-12 16:39:20,2024-11-20 12:00:00,3.0,1,Y,Y,334260312,27,approved
391666476,2024-10-12 16:52:03,2024-11-05 13:00:00,2.5,2,N,N,374362754,25,approved
257498071,2024-10-12 17:03:35,2024-11-14 12:00:00,1.5,1,N,N,366900231,18,approved
351601117,2024-10-12 17:05:49,2024-11-20 15:00:00,1.5,1,N,N,334260312,21,approved
253426753,2024-10-12 17:06:28,2024-11-16 11:00:00,3.0,1,N,N,367901899,25,approved
323163915,2024-10-12 17:09:11,2024-11-24 09:00:00,2.0,1,N,Y,248942815,34,approved
383385440,2024-10-12 17:11:21,2024-11-24 12:00:00,1.0,1,N,Y,397795675,24,approved
265241398,2024-10-12 17:12:14,2024-11-06 21:00:00,1,1,N,Y,308370048,43,approved
318062205,2024-10-12 17:15:22,2024-11-28 15:00:00,3.5,1,Y,Y,395868615,29,approved
296895642,2024-10-12 17:23:00,2024-11-03 12:00:00,2.5,2,N,N,328727094,23,approved
211965249,2024-10-12 17:24:42,2024-11-04 17:00:00,2.5,1,Y,N,250544251,50,approved
380907154,2024-10-12 17:27:25,2024-11-03 13:00:00,2.5,2,N,N,274503903,25,approved
319933503,2024-10-12 17:35:00,2024-11-01 18:00:00,2.0,1,Y,N,264368390,39,approved
346314073,2024-10-12 17:46:52,2024-11-06 17:00:00,3.5,1,N,N,202316642,21,approved
334206109,2024-10-12 17:49:25,2024-11-13 16:00:00,1.5,2,Y,N,297170813,31,approved
338482508,2024-10-12 17:52:12,2024-11-04 15:00:00,3.0,2,Y,N,345879134,,rejected
291324838,2024-10-12 17:54:39,2024-11-29 09:00:00,3.0,2,N,Y,294120373,35,approved
339782104,2024-10-12 18:01:42,2024-11-16 09:00:00,2.0,1,N,Y,352058077,34,approved
258347178,2024-10-12 18:05:09,2024-11-05 17:00:00,2.0,1,N,N,374362754,28,approved
307650549,2024-10-12 18:08:56,2024-11-02 19:00:00,3,1,N,N,319475554,23,approved
371333444,2024-10-12 18:43:02,2024-11-17 08:00:00,3.0,1,Y,Y,394294102,27,approved
284575149,2024-10-12 18:43:21,2024-11-27 20:00:00,1.0,2,N,Y,261844724,48,approved
350717039,2024-10-12 18:46:37,2024-11-17 11:00:00,3.0,2,Y,N,239037328,45,approved
287669964,2024-10-12 18:49:27,2024-11-22 14:00:00,4.0,1,Y,Y,307732313,47,approved
304111909,2024-10-12 18:59:56,2024-11-28 08:00:00,1.0,1,N,Y,228565115,19,approved
217713718,2024-10-12 19:02:30,2024-11-19 16:00:00,4.0,2,N,N,328470141,33,approved
261662589,2024-10-12 19:07:08,2024-11-06 18:00:00,2.0,2,Y,Y,308370048,39,approved
351569520,2024-10-12 19:08:36,2024-11-19 10:00:00,3.0,1,N,Y,220538110,42,approved
215273467,2024-10-12 19:09:11,2024-11-25 11:00:00,3.0,2,N,Y,231404294,27,approved
262100324,2024-10-12 19:11:27,2024-11-29 08:00:00,1.0,2,N,N,322215724,6,approved
387294101,2024-10-12 19:12:08,2024-11-19 11:00:00,1.5,2,Y,N,288738578,17,approved
345049787,2024-10-12 19:14:06,2024-11-30 13:00:00,3.0,2,N,Y,230006371,35,approved
233593086,2024-10-12 19:16:34,2024-11-30 12:00:00,1.5,2,N,N,289982092,12,approved
210960449,2024-10-12 19:17:39,2024-11-03 10:00:00,1.5,1,Y,N,283555837,39,approved
261662589,2024-10-12 19:18:52,2024-11-03 12:00:00,1.5,2,N,Y,328470141,42,approved
